id,utmlong,utmlat,ESTtime
1,567103.6042,2948624.692,2016/07/06 22:00:00
1,567103.5843,2948628.458,2016/07/07 00:00:00
1,567113.5561,2948624.745,2016/07/07 02:00:00
1,567101.9218,2948622.911,2016/07/07 04:00:00
1,567103.5843,2948628.458,2016/07/07 06:00:00
1,567148.4362,2948615.736,2016/07/07 08:00:00
1,567101.8247,2948641.297,2016/07/07 10:00:00
1,567100.2809,2948632.096,2016/07/07 12:00:00
1,567091.9699,2948622.859,2016/07/07 14:00:00
1,567100.3201,2948624.675,2016/07/07 16:00:00
1,567088.7834,2948604.345,2016/07/07 18:00:00
1,567081.921,2948641.192,2016/07/07 20:00:00
1,567093.6524,2948624.64,2016/07/07 22:00:00
1,567090.339,2948630.16,2016/07/08 00:00:00
1,567103.5066,2948643.189,2016/07/08 01:00:00
1,567080.3872,2948630.108,2016/07/08 02:00:00
1,567075.4697,2948619.006,2016/07/08 03:00:00
1,567083.7005,2948624.587,2016/07/08 04:00:00
1,567078.7246,2948624.561,2016/07/08 05:00:00
1,567095.3442,2948624.649,2016/07/08 06:00:00
1,567093.6617,2948622.867,2016/07/08 07:00:00
1,567093.6325,2948628.405,2016/07/08 08:00:00
1,567093.6132,2948632.06,2016/07/08 09:00:00
1,567093.5939,2948635.715,2016/07/08 10:00:00
1,567185.0959,2948590.122,2016/07/08 11:00:00
1,567073.5733,2948657.762,2016/07/08 12:00:00
1,567153.8317,2948536.348,2016/07/08 13:00:00
1,567257.8967,2948618.198,2016/07/08 14:00:00
1,567070.4061,2948635.593,2016/07/08 15:00:00
1,567098.7061,2948609.935,2016/07/08 16:00:00
1,567081.921,2948641.192,2016/07/09 01:00:00
1,567081.9304,2948639.42,2016/07/09 02:00:00
1,567068.7435,2948630.046,2016/07/09 04:00:00
1,567078.6369,2948641.175,2016/07/09 06:00:00
1,567075.3528,2948641.157,2016/07/09 08:00:00
1,567130.1757,2948624.832,2016/07/09 10:00:00
1,567101.8732,2948632.104,2016/07/09 12:00:00
1,567095.3149,2948630.186,2016/07/09 14:00:00
1,567106.8491,2948632.13,2016/07/09 16:00:00
1,567086.9454,2948632.025,2016/07/10 01:00:00
1,567088.618,2948635.689,2016/07/10 02:00:00
1,567083.6321,2948637.546,2016/07/10 04:00:00
1,567081.9502,2948635.654,2016/07/10 06:00:00
1,567086.9747,2948626.487,2016/07/10 08:00:00
1,567100.2417,2948639.516,2016/07/10 10:00:00
1,567101.9218,2948622.911,2016/07/10 12:00:00
1,567108.6772,2948606.332,2016/07/10 14:00:00
1,567090.3291,2948632.043,2016/07/10 16:00:00
1,567090.3484,2948628.388,2016/07/11 01:00:00
1,567096.9365,2948624.657,2016/07/11 02:00:00
1,567085.4116,2948620.941,2016/07/11 04:01:00
1,567083.7005,2948624.587,2016/07/11 06:00:00
1,567108.6188,2948617.408,2016/07/11 08:00:00
1,567030.6665,2948622.535,2016/07/11 10:00:00
1,567086.8577,2948648.639,2016/07/11 12:00:00
1,567111.7765,2948641.35,2016/07/11 14:00:00
1,567080.3872,2948630.108,2016/07/11 16:00:00
1,567075.3528,2948641.157,2016/07/12 01:00:00
1,567076.9644,2948637.511,2016/07/12 02:00:00
1,567053.7959,2948633.733,2016/07/12 04:00:00
1,567068.6652,2948644.888,2016/07/12 06:00:00
1,567086.9554,2948630.142,2016/07/12 08:00:00
1,567101.8925,2948628.449,2016/07/12 10:00:00
1,567097.1604,2948582.236,2016/07/12 12:00:00
1,567078.7632,2948617.251,2016/07/12 14:00:00
1,567077.0228,2948626.435,2016/07/12 16:00:00
1,567060.3081,2948663.23,2016/07/13 01:00:00
1,567061.9004,2948663.239,2016/07/13 02:00:00
1,567053.7181,2948648.464,2016/07/13 04:00:00
1,567061.9004,2948663.239,2016/07/13 06:00:00
1,567077.3835,2948558.097,2016/07/13 08:00:00
1,566947.5711,2948640.483,2016/07/13 10:00:00
1,566970.9752,2948618.454,2016/07/13 12:00:00
1,567087.0817,2948606.218,2016/07/13 14:00:00
1,567103.7405,2948598.885,2016/07/13 16:00:00
1,567065.4886,2948624.491,2016/07/14 01:00:00
1,567070.4938,2948618.979,2016/07/14 02:00:00
1,567057.1483,2948620.792,2016/07/14 04:00:00
1,567063.7968,2948624.482,2016/07/14 06:00:00
1,567182.0929,2948518.111,2016/07/14 08:00:00
1,567112.2445,2948552.743,2016/07/14 10:00:00
1,567125.5601,2948556.579,2016/07/14 12:00:00
1,567108.5509,2948630.256,2016/07/14 14:00:00
1,567098.716,2948608.052,2016/07/14 16:00:00
1,567065.498,2948622.719,2016/07/15 01:00:00
1,567065.5272,2948617.181,2016/07/15 02:00:00
1,567053.9326,2948607.816,2016/07/15 04:00:00
1,567078.7538,2948619.023,2016/07/15 06:00:00
1,567067.4117,2948561.81,2016/07/15 08:00:00
1,567118.883,2948558.316,2016/07/15 10:00:00
1,567160.3532,2948564.073,2016/07/15 12:00:00
1,567153.7147,2948558.5,2016/07/15 14:00:00
1,567120.6041,2948552.787,2016/07/15 16:00:00
1,567085.3432,2948633.9,2016/07/16 01:00:00
1,567086.9262,2948635.68,2016/07/16 02:00:00
1,567081.9403,2948637.537,2016/07/16 04:00:00
1,567085.3239,2948637.555,2016/07/16 06:00:00
1,567135.756,2948510.445,2016/07/16 08:00:00
1,567180.1785,2948579.02,2016/07/16 10:00:00
1,567127.1431,2948558.36,2016/07/16 12:00:00
1,567183.609,2948551.348,2016/07/16 14:00:00
1,567183.4919,2948573.499,2016/07/16 16:00:00
1,567070.6399,2948591.29,2016/07/17 01:00:00
1,567085.3824,2948626.479,2016/07/17 02:00:00
1,567060.5419,2948618.927,2016/07/17 04:00:00
1,567062.095,2948626.356,2016/07/17 06:00:00
1,567078.6661,2948635.637,2016/07/17 08:00:00
1,567098.7646,2948598.859,2016/07/17 10:00:00
1,567108.6679,2948608.105,2016/07/17 12:00:00
1,567173.3258,2948613.984,2016/07/17 14:00:00
1,567057.5475,2948545.144,2016/07/17 16:00:00
1,567105.6078,2948565.667,2016/07/18 01:00:00
1,567080.4942,2948609.839,2016/07/18 02:00:00
1,567077.1883,2948595.09,2016/07/18 04:00:00
1,567103.6627,2948613.616,2016/07/18 06:00:00
1,567173.5307,2948575.219,2016/07/18 08:00:00
1,567090.3683,2948624.622,2016/07/18 10:00:00
1,567087.4717,2948532.343,2016/07/18 12:00:00
1,567098.7745,2948596.976,2016/07/18 14:00:00
1,567110.5545,2948571.231,2016/07/18 16:00:00
1,567101.4638,2948709.635,2016/07/19 01:00:00
1,567114.9355,2948683.899,2016/07/19 02:00:00
1,567086.9747,2948626.487,2016/07/19 04:00:00
1,567058.957,2948598.649,2016/07/19 06:00:00
1,567024.5829,2948511.741,2016/07/19 08:00:00
1,567190.1989,2948566.114,2016/07/19 10:00:00
1,567094.0617,2948547.109,2016/07/19 12:00:00
1,567354.0631,2948631.555,2016/07/19 14:00:00
1,567095.5582,2948584.111,2016/07/19 16:00:00
1,567113.6146,2948613.669,2016/07/20 01:00:00
1,567103.5165,2948641.306,2016/07/20 02:00:00
1,567083.642,2948635.663,2016/07/20 04:00:00
1,567081.9304,2948639.42,2016/07/20 06:00:00
1,567185.1838,2948573.508,2016/07/20 08:00:00
1,566857.8782,2948361.335,2016/07/20 10:00:00
1,567191.957,2948534.778,2016/07/20 12:00:00
1,567083.8467,2948596.897,2016/07/20 14:00:00
1,567088.8518,2948591.386,2016/07/20 16:00:00
1,567108.4532,2948648.753,2016/07/21 01:00:00
1,567085.3824,2948626.479,2016/07/21 02:00:00
1,567078.6854,2948631.982,2016/07/21 04:00:00
1,567100.2125,2948645.054,2016/07/21 06:00:00
1,567193.4831,2948566.131,2016/07/21 08:00:00
1,567206.6998,2948569.856,2016/07/21 10:00:00
1,567153.9874,2948506.886,2016/07/21 12:00:00
1,567188.4093,2948584.601,2016/07/21 14:00:00
1,567087.1501,2948593.26,2016/07/21 16:00:00
1,567082.3396,2948561.889,2016/07/22 01:00:00
1,567086.9846,2948624.604,2016/07/22 02:00:00
1,567065.4395,2948633.795,2016/07/22 04:00:00
1,567077.3151,2948571.056,2016/07/22 06:00:00
1,567074.0117,2948574.693,2016/07/22 08:00:00
1,566572.7367,2948324.727,2016/07/22 10:00:00
1,567102.1849,2948573.07,2016/07/22 12:00:00
1,567085.5385,2948596.906,2016/07/22 14:00:00
1,567087.4424,2948537.881,2016/07/22 16:00:00
1,566989.8094,2948500.482,2016/07/23 01:00:00
1,567013.1727,2948467.377,2016/07/23 02:00:00
1,567093.8178,2948593.295,2016/07/23 04:00:00
1,567085.4309,2948617.286,2016/07/23 06:00:00
1,567073.7779,2948618.997,2016/07/23 08:00:00
1,567158.7293,2948551.216,2016/07/23 10:00:00
1,567103.8768,2948573.079,2016/07/23 12:00:00
1,567117.1812,2948560.19,2016/07/23 14:00:00
1,567120.5649,2948560.208,2016/07/23 16:00:00
1,567082.1256,2948602.426,2016/07/24 01:00:00
1,567127.9866,2948718.968,2016/07/24 02:00:00
1,567121.7769,2948632.209,2016/07/24 04:00:00
1,567080.3872,2948630.108,2016/07/24 06:00:00
1,567087.3448,2948556.377,2016/07/24 08:00:00
1,566339.6912,2948164.788,2016/07/24 10:00:00
1,567102.1557,2948578.608,2016/07/24 12:00:00
1,567082.2519,2948578.503,2016/07/24 14:00:00
1,567080.728,2948565.535,2016/07/24 16:00:00
1,567786.8082,2948962.486,2016/07/25 01:00:00
1,567796.9076,2948934.85,2016/07/25 02:00:00
1,567794.9708,2948999.413,2016/07/25 04:00:00
1,567763.621,2948962.362,2016/07/25 06:00:00
1,567100.661,2948560.103,2016/07/25 08:00:00
1,567107.2779,2948550.944,2016/07/25 10:00:00
1,567087.4816,2948530.46,2016/07/25 12:00:00
1,567118.873,2948560.199,2016/07/25 14:00:00
1,567078.7339,2948622.789,2016/07/25 16:00:00
1,567701.0198,2949187.207,2016/07/26 01:00:00
1,567755.7155,2948895.863,2016/07/26 02:00:00
1,567725.3393,2948993.504,2016/07/26 04:00:00
1,567757.1796,2948919.906,2016/07/26 06:00:00
1,567059.0739,2948576.497,2016/07/26 08:00:00
1,567085.7817,2948550.831,2016/07/26 10:00:00
1,567074.0117,2948574.693,2016/07/26 12:00:00
1,567118.873,2948560.199,2016/07/26 14:00:00
1,567077.3052,2948572.938,2016/07/26 16:00:00
1,567820.0271,2948966.318,2016/07/27 01:00:00
1,567771.8413,2948969.827,2016/07/27 02:00:00
1,567775.1953,2948975.383,2016/07/27 04:00:00
1,567768.5277,2948975.348,2016/07/27 06:00:00
1,567031.1537,2948530.162,2016/07/27 08:00:00
1,567110.72,2948539.886,2016/07/27 10:00:00
1,567102.1849,2948573.07,2016/07/27 11:46:00
1,567102.1756,2948574.842,2016/07/27 11:48:00
1,567102.1849,2948573.07,2016/07/27 11:49:00
1,567103.8768,2948573.079,2016/07/27 11:51:00
1,567100.5926,2948573.061,2016/07/27 12:00:00
1,567103.8768,2948573.079,2016/07/27 14:00:00
1,567074.0018,2948576.576,2016/07/27 16:00:00
1,567775.2644,2948962.425,2016/07/28 01:00:00
1,567761.8702,2948973.429,2016/07/28 02:00:00
1,567763.5324,2948978.976,2016/07/28 04:00:00
1,567765.2638,2948971.564,2016/07/28 06:00:00
1,567188.4585,2948575.298,2016/07/28 08:00:00
1,566303.8124,2948670.337,2016/07/28 10:00:00
1,566297.247,2948345.44,2016/07/28 12:00:00
1,567077.276,2948578.476,2016/07/28 14:00:00
1,567114.0041,2948539.904,2016/07/28 16:00:00
1,567776.7875,2948975.392,2016/07/29 01:00:00
1,567789.985,2949001.27,2016/07/29 02:00:00
1,567758.6157,2948967.874,2016/07/29 04:00:00
1,567775.3335,2948949.466,2016/07/29 06:00:00
1,567069.0358,2948574.667,2016/07/29 08:00:00
1,567732.1452,2948650.179,2016/07/29 10:00:00
1,567083.9829,2948571.091,2016/07/29 12:00:00
1,567062.3972,2948569.094,2016/07/29 14:00:00
1,567090.3875,2948620.967,2016/07/29 16:00:00
1,568455.0309,2949617.681,2016/07/30 01:00:00
1,568451.6475,2949617.663,2016/07/30 02:00:00
1,568453.329,2949619.555,2016/07/30 04:00:00
1,568448.3636,2949617.645,2016/07/30 06:00:00
1,567113.8386,2948571.248,2016/07/30 08:00:00
1,556583.2636,2946247.554,2016/07/30 10:00:00
1,567100.6418,2948563.758,2016/07/30 12:00:00
1,567107.1609,2948573.096,2016/07/30 14:00:00
1,567125.4139,2948584.269,2016/07/30 16:00:00
1,567740.3452,2948978.853,2016/07/31 01:00:00
1,567771.8117,2948975.365,2016/07/31 02:00:00
1,567761.8306,2948980.85,2016/07/31 04:00:00
1,567766.8359,2948975.339,2016/07/31 06:00:00
1,567125.6093,2948547.275,2016/07/31 08:00:00
1,566938.8171,2948110.665,2016/07/31 10:00:00
1,567070.8445,2948552.524,2016/07/31 12:00:00
1,567115.5696,2948563.836,2016/07/31 14:00:00
1,567120.5748,2948558.325,2016/07/31 16:00:00
1,567795.2757,2948942.262,2016/08/01 01:00:00
1,567838.5637,2948905.498,2016/08/01 02:00:00
1,567786.9069,2948943.989,2016/08/01 04:00:00
1,567800.2421,2948944.061,2016/08/01 06:00:00
1,567130.5946,2948545.529,2016/08/01 08:00:00
1,567148.7873,2948549.281,2016/08/01 10:00:00
1,567115.7837,2948523.299,2016/08/01 12:00:00
1,567118.8537,2948563.854,2016/08/01 14:00:00
1,567118.8537,2948563.854,2016/08/01 16:00:00
1,567831.6691,2948947.994,2016/08/02 01:00:00
1,567862.7922,2949027.466,2016/08/02 02:00:00
1,567808.3837,2948966.256,2016/08/02 04:00:00
1,567808.4032,2948962.601,2016/08/02 06:00:00
1,567083.7391,2948617.277,2016/08/02 08:00:00
1,567077.3052,2948572.938,2016/08/02 10:00:00
1,567075.7129,2948572.93,2016/08/02 12:00:00
1,567118.883,2948558.316,2016/08/02 14:00:00
1,567090.2998,2948637.581,2016/08/02 16:00:00
1,567838.2285,2948968.299,2016/08/03 01:00:00
1,567768.5478,2948971.582,2016/08/03 02:00:00
1,567756.8454,2948982.596,2016/08/03 04:00:00
1,567786.9164,2948942.217,2016/08/03 06:00:00
1,567074.0117,2948574.693,2016/08/03 08:00:00
1,566514.047,2947805.614,2016/08/03 10:00:00
1,567115.579,2948562.064,2016/08/03 12:00:00
1,567115.5696,2948563.836,2016/08/03 14:00:00
1,566566.6877,2948206.513,2016/08/03 16:00:00
1,567771.9399,2948951.331,2016/08/04 01:00:00
1,567770.3282,2948954.977,2016/08/04 02:00:00
1,567760.2188,2948984.497,2016/08/04 04:00:00
1,567758.6352,2948964.219,2016/08/04 06:00:00
1,567135.5512,2948549.211,2016/08/04 08:00:00
1,564547.4136,2950601.386,2016/08/04 10:00:00
1,566293.9629,2948345.422,2016/08/04 12:00:00
1,567155.338,2948571.468,2016/08/04 14:00:00
1,567118.883,2948558.316,2016/08/04 16:00:00
1,567646.8664,2948778.984,2016/08/05 01:00:00
1,567788.6873,2948927.385,2016/08/05 02:00:00
1,567770.21,2948977.129,2016/08/05 04:00:00
1,567768.5182,2948977.12,2016/08/05 06:00:00
1,567160.4796,2948540.149,2016/08/05 08:00:00
1,563133.4705,2948794.525,2016/08/05 10:00:00
1,562499.1603,2948283.774,2016/08/05 12:00:00
1,567077.2666,2948580.248,2016/08/05 14:00:00
1,567122.1964,2948552.795,2016/08/05 16:00:00
1,567755.2826,2948977.049,2016/08/06 01:00:00
1,567768.5377,2948973.465,2016/08/06 02:00:00
1,567770.0718,2949003.046,2016/08/06 04:00:00
1,567778.578,2948956.904,2016/08/06 06:00:00
1,567037.3907,2948592.997,2016/08/06 08:00:00
1,562716.2471,2948661.429,2016/08/06 10:00:00
1,562650.4881,2948535.502,2016/08/06 12:00:00
1,562033.0502,2949638.306,2016/08/06 14:00:00
1,567128.8735,2948551.058,2016/08/06 16:00:00
1,567837.8932,2949031.099,2016/08/07 01:00:00
1,567843.1942,2948970.208,2016/08/07 02:00:00
1,567798.3825,2948975.507,2016/08/07 04:00:00
1,567826.7134,2948944.202,2016/08/07 06:00:00
1,567098.6575,2948619.128,2016/08/07 08:00:00
1,565899.684,2952711.031,2016/08/07 10:00:00
1,567085.5578,2948593.251,2016/08/07 12:00:00
1,567078.9877,2948574.719,2016/08/07 14:00:00
1,566568.1377,2948252.708,2016/08/07 16:00:00
1,567816.6435,2948966.3,2016/08/08 01:00:00
1,567774.7522,2949058.452,2016/08/08 02:00:00
1,567768.4196,2948995.617,2016/08/08 04:00:00
1,567780.122,2948984.603,2016/08/08 06:00:00
1,562289.3986,2948439.581,2016/08/08 08:00:00
1,567106.9269,2948617.399,2016/08/08 10:00:00
1,567088.8518,2948591.386,2016/08/08 12:00:00
1,567171.8974,2948564.134,2016/08/08 14:00:00
1,567072.3877,2948561.836,2016/08/08 16:00:00
1,567802.9942,2949043.761,2016/08/09 01:00:00
1,567763.5619,2948973.438,2016/08/09 02:00:00
1,567756.8843,2948975.286,2016/08/09 04:00:00
1,567795.1971,2948956.993,2016/08/09 06:00:00
1,567069.4934,2948487.943,2016/08/09 08:00:00
1,567140.5857,2948538.161,2016/08/09 10:00:00
1,567188.6342,2948542.07,2016/08/09 12:00:00
1,567186.991,2948532.868,2016/08/09 14:00:00
1,567077.3835,2948558.097,2016/08/09 16:00:00
1,567698.3649,2949069.121,2016/08/10 01:00:00
1,567766.846,2948973.456,2016/08/10 02:00:00
1,567763.5519,2948975.321,2016/08/10 04:00:00
1,567766.8359,2948975.339,2016/08/10 06:00:00
1,567080.6795,2948574.728,2016/08/10 08:00:00
1,567137.2705,2948525.185,2016/08/10 10:00:00
1,569711.2048,2944968.744,2016/08/10 12:00:00
1,576236.6814,2934426.571,2016/08/10 14:00:00
1,575241.0889,2926669.287,2016/08/10 16:00:00
1,545814.4924,2915801.976,2016/08/11 01:00:00
1,545736.6125,2915705.787,2016/08/11 02:00:00
1,545739.7883,2915766.713,2016/08/11 04:00:00
1,545751.4012,2915755.679,2016/08/11 06:00:00
1,544225.2736,2914681.584,2016/08/11 08:00:00
1,557386.6628,2933249.911,2016/08/11 10:00:00
1,538938.3027,2947493.763,2016/08/11 12:00:00
1,530962.1801,2937646.128,2016/08/11 14:00:00
1,557759.2564,2947024.5,2016/08/11 16:00:00
1,567761.6634,2949012.195,2016/08/12 01:00:00
1,567765.4209,2948942.103,2016/08/12 02:00:00
1,567773.5236,2948971.608,2016/08/12 04:00:00
1,567770.21,2948977.129,2016/08/12 06:00:00
1,567082.3495,2948560.006,2016/08/12 08:00:00
1,567075.489,2948615.35,2016/08/12 10:00:00
1,567074.0503,2948567.383,2016/08/12 12:00:00
1,567102.3803,2948536.076,2016/08/12 14:00:00
1,567075.7129,2948572.93,2016/08/12 16:00:00
1,567768.4982,2948980.886,2016/08/13 01:00:00
1,567761.8507,2948977.084,2016/08/13 02:00:00
1,567768.5277,2948975.348,2016/08/13 04:00:00
1,567789.9158,2949014.228,2016/08/13 06:00:00
1,567112.186,2948563.819,2016/08/13 08:00:00
1,567054.1465,2948567.278,2016/08/13 10:00:00
1,567072.0662,2948622.753,2016/08/13 12:00:00
1,567133.9279,2948536.243,2016/08/13 14:00:00
1,567062.4557,2948558.018,2016/08/13 16:00:00
1,567752.4306,2948877.349,2016/08/14 01:00:00
1,567758.8324,2948927.225,2016/08/14 02:00:00
1,567758.6257,2948965.991,2016/08/14 04:00:00
1,567763.572,2948971.555,2016/08/14 06:00:00
1,567112.2345,2948554.626,2016/08/14 08:00:00
1,567069.0843,2948565.474,2016/08/14 10:00:00
1,567115.7059,2948538.03,2016/08/14 12:00:00
1,567120.5748,2948558.325,2016/08/14 14:00:00
1,567018.1195,2948472.941,2016/08/14 16:00:00
1,567809.9076,2948997.721,2016/08/15 01:00:00
1,567783.6128,2948945.855,2016/08/15 02:00:00
1,567780.1711,2948975.41,2016/08/15 04:00:00
1,567778.4698,2948977.173,2016/08/15 06:00:00
1,567075.7228,2948571.047,2016/08/15 08:00:00
1,567064.1183,2948563.565,2016/08/15 10:00:00
1,567062.4066,2948567.322,2016/08/15 12:00:00
1,567077.2081,2948591.324,2016/08/15 14:00:00
1,567084.0706,2948554.477,2016/08/15 16:00:00
1,567846.6758,2948933.232,2016/08/16 01:00:00
1,567732.0845,2948960.311,2016/08/16 02:00:00
1,567808.5409,2948936.795,2016/08/16 04:00:00
1,567776.8076,2948971.626,2016/08/16 06:00:00
1,567052.6592,2948528.504,2016/08/16 08:00:00
1,567085.7624,2948554.486,2016/08/16 10:00:00
1,567136.8802,2948599.06,2016/08/16 12:00:00
1,567062.4165,2948565.439,2016/08/16 14:00:00
1,567075.7129,2948572.93,2016/08/16 16:00:00
1,568014.1415,2948937.893,2016/08/17 01:00:00
1,567750.2478,2948988.099,2016/08/17 02:00:00
1,567771.7922,2948979.02,2016/08/17 04:00:00
1,567768.5377,2948973.465,2016/08/17 06:00:00
1,567074.031,2948571.038,2016/08/17 08:00:00
1,565562.1215,2947756.365,2016/08/17 10:00:00
1,567073.9918,2948578.459,2016/08/17 12:00:00
1,567075.7129,2948572.93,2016/08/17 14:00:00
1,567040.852,2948578.284,2016/08/17 16:00:00
1,567818.2171,2948988.461,2016/08/18 01:00:00
1,567826.5455,2948975.657,2016/08/18 02:00:00
1,567773.4444,2948986.45,2016/08/18 04:00:00
1,567746.9133,2948978.888,2016/08/18 06:00:00
1,567060.7757,2948574.623,2016/08/18 08:00:00
1,566778.5366,2947039.093,2016/08/18 10:00:00
1,566184.8782,2935156.951,2016/08/18 12:00:00
1,564141.5516,2906386.609,2016/08/18 14:00:00
1,550363.1329,2874416.715,2016/08/18 16:00:00
1,521764.5502,2857017.688,2016/08/19 01:00:00
1,521709.4227,2857021.362,2016/08/19 02:00:00
1,521771.0184,2857106.292,2016/08/19 04:00:00
1,521732.7255,2857050.858,2016/08/19 06:00:00
1,521750.1613,2853588.327,2016/08/19 08:00:00
1,521594.4529,2842547.228,2016/08/19 10:00:00
1,494318.924,2805232.991,2016/08/19 12:00:00
1,519003.6066,2799350.385,2016/08/19 14:00:00
1,537756.766,2793644.564,2016/08/19 16:00:00
1,557068.2072,2794767.947,2016/08/20 01:00:00
1,557039.5871,2794773.363,2016/08/20 02:00:00
1,557034.6151,2794758.503,2016/08/20 04:00:00
1,557044.4507,2794813.913,2016/08/20 06:00:00
1,555276.2315,2799985.563,2016/08/20 08:00:00
1,567825.922,2813067.856,2016/08/20 10:00:00
1,568592.9002,2867841.548,2016/08/20 12:00:00
1,570671.8766,2913651.329,2016/08/20 14:00:00
1,566859.1936,2947165.009,2016/08/20 16:00:00
1,567805.0701,2948971.777,2016/08/21 01:00:00
1,567785.1864,2948968.016,2016/08/21 02:00:00
1,567781.8915,2948951.384,2016/08/21 04:00:00
1,567780.2301,2948964.334,2016/08/21 06:00:00
1,569099.0826,2947989.311,2016/08/21 08:00:00
1,570149.7367,2949080.536,2016/08/21 10:00:00
1,586385.601,2985029.124,2016/08/21 12:00:00
1,571717.3698,3011024.608,2016/08/21 14:00:00
1,571381.8961,3013391.413,2016/08/21 16:00:00
1,561872.7013,3006653.484,2016/08/22 01:01:00
1,561867.7942,3006644.266,2016/08/22 02:00:00
1,561884.3395,3006623.967,2016/08/22 04:00:00
1,561805.2022,3006601.419,2016/08/22 06:00:00
1,560841.7189,3005773.322,2016/08/22 08:00:00
1,558874.4713,2985971.757,2016/08/22 10:00:00
1,563698.5445,2971601.444,2016/08/22 12:00:00
1,566902.3699,2951553.278,2016/08/22 14:00:00
1,569637.2776,2948451.911,2016/08/22 16:00:00
1,569763.3499,2948456.257,2016/08/23 01:00:00
1,569783.0307,2948497.015,2016/08/23 02:00:00
1,569779.6146,2948521.032,2016/08/23 04:01:00
1,569783.142,2948476.746,2016/08/23 06:00:00
1,569435.3358,2948380.693,2016/08/23 08:00:00
1,569123.6677,2948354.959,2016/08/23 10:00:00
1,567729.1427,2951079.503,2016/08/23 12:00:00
1,569333.247,2948540.741,2016/08/23 14:00:00
1,569409.8205,2948496.854,2016/08/23 16:00:00
1,569191.0075,2948471.626,2016/08/24 01:00:00
1,569331.7556,2948522.236,2016/08/24 02:00:00
1,569328.2813,2948538.831,2016/08/24 04:00:00
1,569341.6876,2948525.945,2016/08/24 06:00:00
1,569542.3692,2949136.233,2016/08/24 08:00:00
1,569615.364,2949127.44,2016/08/24 10:00:00
1,569376.9424,2948740.351,2016/08/24 12:00:00
1,569088.7117,2948670.441,2016/08/24 14:00:00
1,569193.9029,2948853.77,2016/08/24 16:00:00
1,569353.3727,2948500.201,2016/08/25 01:00:00
1,569315.2161,2948507.414,2016/08/25 02:00:00
1,569366.3656,2948563.074,2016/08/25 04:00:00
1,569325.0171,2948535.158,2016/08/25 06:00:00
1,569210.6429,2948831.709,2016/08/25 08:00:00
1,569212.1646,2948844.677,2016/08/25 10:00:00
1,569118.5371,2948676.141,2016/08/25 12:00:00
1,569193.9131,2948851.887,2016/08/25 14:00:00
1,569195.5947,2948853.78,2016/08/25 16:00:00
